playlist_id,playlist_title,playlist_desc,published_at,channel_id,channel_title,item_count,thumb_default,thumb_medium,thumb_high
PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y,Ca nhạc Tết SÓNG 23 | Đêm Giao Thừa | Xuân Quý Mão Tết 2023,"Chương trình ca nhạc giải trí Đêm Giao Thừa đạt TOP 1 YouTube Trending 5 năm liền, quy tụ 100 ca sĩ, nghệ sĩ và gương mặt có tầm ảnh hưởng nhất, cùng những sản phẩm giải trí và các câu chuyện truyền cảm hứng có giá trị nhất trong 1 năm vừa qua.

🔸MC: #TrấnThành #ThúyNgân #BíchPhương #MyraTrần #KaityNguyễn
🔸Ca sĩ: Hà Trần, Ngọc Mai, Hoàng Thùy Linh, Vũ, Trúc Nhân, Đức Phúc, Hà Nhi, Hoàng Dũng, Lương Bích Hữu, Thùy Chi, Ngô Kiến Huy, Quân AP, Trọng Hiếu, Mai Tiến Dũng, Anh Tú, Da LAB, Madihu, Trang, Bùi Công Nam, Sofia…
🔸The Masked Singer Vietnam - Mùa 2: Nhân vật mascot mới Cô M23
🔸Rapper: hieuthuhai, Kay Trần, B Ray, Ricky Star, Lil'Wuyn, Khói
🔸Nghệ sĩ: Lê Dương Bảo Lâm, Kiều Minh Tuấn, Cris Phan, Tiểu Vy, Jun Vũ, Lương Thùy Linh, Hứa Kim Tuyền, Ngô Mạnh Đông Đông và nhiều nghệ sĩ khác",2023-01-07 00:32:24.232111+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,99,https://i.ytimg.com/vi/rVFNzTLaIik/default.jpg,https://i.ytimg.com/vi/rVFNzTLaIik/mqdefault.jpg,https://i.ytimg.com/vi/rVFNzTLaIik/hqdefault.jpg
PLxKLMN7WdG5AbHvsfnuBBOp9WQ5-vKxOw,Hài TẾT  | Xuân Quý Mão Tết 2023,"Chuỗi chương trình Hài TẾT, chào đón Xuân Quý Mão 2023 chọn lọc dành cho khán giả Việt thưởng thức trong năm mới.

Trấn Thành, Trường Giang, Hồng Vân, Việt Hương, Chí Tài, Bảo Quốc, Đại Nghĩa, Bảo Chung, Trung Dân, Bảo Châu, Tấn Beo, Kiều Oanh, Lê Khánh, Cát Phượng, Thu Trang, Lương Thế Thành, Lan Phương, Ốc Thanh Vân, Xuân Nghị, Long Đẹp Trai, Quốc Thuận...",2023-01-02 03:53:23.857460+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,49,https://i.ytimg.com/vi/INGOqtj0K44/default.jpg,https://i.ytimg.com/vi/INGOqtj0K44/mqdefault.jpg,https://i.ytimg.com/vi/INGOqtj0K44/hqdefault.jpg
PLxKLMN7WdG5CXW8_MyYhRGJnXH5I3d9MB,Tổng hợp SÓNG XUÂN,,2022-12-28 04:36:06.142343+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,2,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5C7EmVOyhdlv6mw7JBTlgtn,Road to TikTok Awards | Tiktok Awards Việt Nam 2022,,2022-12-27 10:10:40.630580+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,10,https://i.ytimg.com/vi/UUV69SBd-N4/default.jpg,https://i.ytimg.com/vi/UUV69SBd-N4/mqdefault.jpg,https://i.ytimg.com/vi/UUV69SBd-N4/hqdefault.jpg
PLxKLMN7WdG5CX6ML-_oLws9W2untHkmJC,"Phim Việt mới NỮ CHỦ | 21:00 Thứ 6 - Thứ 7, từ 13/1",Đón xem phim hành động dài tập đầu tiên tại Việt Nam được phát trên ứng dụng VieON và YouTube. MiniSeries hành động của VieON #ThúyNgân #VieON,2022-12-26 12:13:58.546694+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,39,https://i.ytimg.com/vi/xA-vWyu1QUk/default.jpg,https://i.ytimg.com/vi/xA-vWyu1QUk/mqdefault.jpg,https://i.ytimg.com/vi/xA-vWyu1QUk/hqdefault.jpg
PLxKLMN7WdG5DVwpnXcmdY2dvI-Vpq69Cg,Live concert The Masked Singer All-Star 2022,,2022-12-08 04:45:24.801357+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,47,https://i.ytimg.com/vi/cm5JYff8_bg/default.jpg,https://i.ytimg.com/vi/cm5JYff8_bg/mqdefault.jpg,https://i.ytimg.com/vi/cm5JYff8_bg/hqdefault.jpg
PLxKLMN7WdG5AaEsLFlDG_sUjOQqxYXe6D,NHANH NHƯ CHỚP NHÍ MÙA 4 - 2022 | 20:00 Chủ Nhật hàng tuần,Nhanh Như Chớp Nhí Mùa 4 - 2022 - Chương trình giải trí vui nhộn dành cho mẹ và bé #HòaMinzy #NgôKiếnHuy #ĐứcPhúc #Erik #JunPhạm #QuangTrung #DuyKhánh,2022-09-23 09:58:20.087892+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,39,https://i.ytimg.com/vi/i-2PWh1O7zw/default.jpg,https://i.ytimg.com/vi/i-2PWh1O7zw/mqdefault.jpg,https://i.ytimg.com/vi/i-2PWh1O7zw/hqdefault.jpg
PLxKLMN7WdG5AtunfydnC6JjVRg6ZHuv5O,THE MASKED SINGER VIETNAM - Ca Sĩ Mặt Nạ [ Audio Lyrics ],"Show truyền hình đẳng cấp tại hơn 40 quốc gia đã sẵn sàng lên sóng cùng fan vào tháng 7 này
Trấn Thành, Tóc Tiên, Wowy
Ngô Kiến Huy",2022-07-29 02:18:17.140895+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,87,https://i.ytimg.com/vi/O7Amz-wKUP4/default.jpg,https://i.ytimg.com/vi/O7Amz-wKUP4/mqdefault.jpg,https://i.ytimg.com/vi/O7Amz-wKUP4/hqdefault.jpg
PLxKLMN7WdG5D4MGHDGcQoN-RdQ3gt5aYB,THE MASKED SINGER VIETNAM - Ca Sĩ Mặt Nạ [ Live Stage ],"Show truyền hình đẳng cấp tại hơn 40 quốc gia đã sẵn sàng lên sóng cùng fan vào tháng 7 này
Trấn Thành, Tóc Tiên, Wowy
Ngô Kiến Huy",2022-07-19 04:09:11.726488+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,101,https://i.ytimg.com/vi/isBXXAs48z8/default.jpg,https://i.ytimg.com/vi/isBXXAs48z8/mqdefault.jpg,https://i.ytimg.com/vi/isBXXAs48z8/hqdefault.jpg
PLxKLMN7WdG5BWHdFTvFDJWLBGxwK5sMwp,Ai Rồi Cũng Nóng,,2022-07-10 11:01:20.256595+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,7,https://i.ytimg.com/vi/7g-kxeucFeg/default.jpg,https://i.ytimg.com/vi/7g-kxeucFeg/mqdefault.jpg,https://i.ytimg.com/vi/7g-kxeucFeg/hqdefault.jpg
PLxKLMN7WdG5Avp-FsAOfH1cbLmjVqRonG,Show âm nhạc THE MASKED SINGER VIETNAM - Ca Sĩ Mặt Nạ,"Show truyền hình đẳng cấp tại hơn 40 quốc gia đã sẵn sàng lên sóng cùng fan vào tháng 7 này
Trấn Thành, Tóc Tiên, Wowy
Ngô Kiến Huy",2022-07-07 11:51:52.010767+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,431,https://i.ytimg.com/vi/EzOH-gZOgR0/default.jpg,https://i.ytimg.com/vi/EzOH-gZOgR0/mqdefault.jpg,https://i.ytimg.com/vi/EzOH-gZOgR0/hqdefault.jpg
PLxKLMN7WdG5DkJSlsrkCn72snqXJQGYC1,"Phim Việt mới ANH YÊU EM ĐƯỢC BAO LÂU | Thứ 2-3-4 hàng tuần, từ 27/6",#VieChannel #PhimViệt #AnhYêuEmĐượcBaoLâu,2022-06-27 06:52:29.429579+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,17,https://i.ytimg.com/vi/OffmBPuAjZM/default.jpg,https://i.ytimg.com/vi/OffmBPuAjZM/mqdefault.jpg,https://i.ytimg.com/vi/OffmBPuAjZM/hqdefault.jpg
PLxKLMN7WdG5A2sDcN2lb3x82JGT6zXEdK,Phim Việt mới GIẤC MƠ CỦA MẸ | Xem trọn bộ hoàn toàn miễn phí trên ứng dụng VieON,"Giấc Mơ Của Mẹ - Lời giãi bày chân thật về nỗi lòng của mẹ

Xem trọn bộ hoàn toàn miễn phí trên ứng dụng VieON: https://vieon.vn/giac-mo-cua-me.html

#VieON #GiacMoCuaMe #NSNDHongVan #NSUTHuuChau #NhanPhucVinh #DiemMy9x #TranNgocVang",2022-06-27 02:35:09.535845+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,239,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5B6aDPtYoH7WnaicOnVvyOs,SIÊU TRÍ TUỆ VIỆT NAM - MÙA 3,,2022-05-20 12:54:16.307931+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/_p6i30G1Dqc/default.jpg,https://i.ytimg.com/vi/_p6i30G1Dqc/mqdefault.jpg,https://i.ytimg.com/vi/_p6i30G1Dqc/hqdefault.jpg
PLxKLMN7WdG5A_4lmORALGO5P0SCJJvBhH,Dấu Ấn Hệ Bản Lĩnh,,2022-05-15 02:15:34.153076+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,15,https://i.ytimg.com/vi/3WYeUtr0co8/default.jpg,https://i.ytimg.com/vi/3WYeUtr0co8/mqdefault.jpg,https://i.ytimg.com/vi/3WYeUtr0co8/hqdefault.jpg
PLxKLMN7WdG5AlMSMt0kMJj56A1BKJQdwX,#short NGƯỜI ẤY LÀ AI? - 2022,,2022-05-12 03:40:29.143479+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,1,https://i.ytimg.com/vi/LAjvRfaKvEk/default.jpg,https://i.ytimg.com/vi/LAjvRfaKvEk/mqdefault.jpg,https://i.ytimg.com/vi/LAjvRfaKvEk/hqdefault.jpg
PLxKLMN7WdG5DCHy-x9vyYeIcLlpuG1DSy,Show mới NGƯỜI ẤY LÀ AI? - 2022 | 20:00 thứ 6 hàng tuần,,2022-02-28 08:56:49.095648+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,293,https://i.ytimg.com/vi/4aS1ohlf_qE/default.jpg,https://i.ytimg.com/vi/4aS1ohlf_qE/mqdefault.jpg,https://i.ytimg.com/vi/4aS1ohlf_qE/hqdefault.jpg
PLxKLMN7WdG5CB8wHtajlEnQkBxIm9NMMz,Ca nhạc Tết SÓNG 22 | Đêm Giao Thừa | Xuân Nhâm Dần Tết 2022,,2022-01-22 07:40:22.333590+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,102,https://i.ytimg.com/vi/po9ho1OOFig/default.jpg,https://i.ytimg.com/vi/po9ho1OOFig/mqdefault.jpg,https://i.ytimg.com/vi/po9ho1OOFig/hqdefault.jpg
PLxKLMN7WdG5DWhSrSe8xyWu4p06V79Bq9,Kết nối cùng RAP VIỆT - Mùa 2,,2021-12-10 03:52:40.817828+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,207,https://i.ytimg.com/vi/Yj59docJd4M/default.jpg,https://i.ytimg.com/vi/Yj59docJd4M/mqdefault.jpg,https://i.ytimg.com/vi/Yj59docJd4M/hqdefault.jpg
PLxKLMN7WdG5AcsvMAZeS-_Xh-TMCzYSjE,SIÊU THỬ THÁCH | BESTCUT FULL,,2021-12-06 03:29:29.692642+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,0,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5D-qkiQsNY1_cm6u9DqiupN,Hành Trình Rap Việt,,2021-11-25 09:11:46.624326+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,62,https://i.ytimg.com/vi/-GzybnTtEW8/default.jpg,https://i.ytimg.com/vi/-GzybnTtEW8/mqdefault.jpg,https://i.ytimg.com/vi/-GzybnTtEW8/hqdefault.jpg
PLxKLMN7WdG5BUZ9adHDdC6eLA18pMqriv,SIÊU THỬ THÁCH | 20:00 thứ 6 hàng tuần,"💢Siêu Thử Thách💢 phát sóng lúc 20h thứ Sáu hàng tuần trên ứng dụng #VieON và Kênh truyền hình: #VieChannel, #VieGIẢITRÍ",2021-11-05 12:01:19.255702+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,148,https://i.ytimg.com/vi/cWCHBOWKigg/default.jpg,https://i.ytimg.com/vi/cWCHBOWKigg/mqdefault.jpg,https://i.ytimg.com/vi/cWCHBOWKigg/hqdefault.jpg
PLxKLMN7WdG5AWrz8pUIvEWc7r84cQ7xnn,RAP VIỆT - Mùa 2 [ Uncut ],"Những gì chưa xuất hiện tại phiên bản chính thức Rap Việt mùa 2, sẽ xuất hiện tại đây",2021-10-21 02:51:11.159910+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,32,https://i.ytimg.com/vi/eNGU4RzOzok/default.jpg,https://i.ytimg.com/vi/eNGU4RzOzok/mqdefault.jpg,https://i.ytimg.com/vi/eNGU4RzOzok/hqdefault.jpg
PLxKLMN7WdG5CUltZ-DBgqBFiTdyy6bBim,RAP VIỆT - Mùa 2 [ Hậu trường độc quyền ],"Quẩy tưng, hỏi tất, biết tần tật cả hậu trường Rap Việt mùa 2",2021-10-20 08:31:59.761459+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,213,https://i.ytimg.com/vi/u9miFD5Q-8I/default.jpg,https://i.ytimg.com/vi/u9miFD5Q-8I/mqdefault.jpg,https://i.ytimg.com/vi/u9miFD5Q-8I/hqdefault.jpg
PLxKLMN7WdG5BlaEY8jc44b64YaICN2-tu,RAP VIỆT - Mùa 2 [ MV Lyrics ],Thấm từng chữ với lyrics bài hát Rap Việt mùa 2,2021-10-18 01:24:04.524776+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,98,https://i.ytimg.com/vi/dLaJRXiDU24/default.jpg,https://i.ytimg.com/vi/dLaJRXiDU24/mqdefault.jpg,https://i.ytimg.com/vi/dLaJRXiDU24/hqdefault.jpg
PLxKLMN7WdG5Bgboxx4uxKdBaXkD8l9Gaq,TEASER RAP VIỆT - Mùa 2 | Xem sớm nhất & trọn bộ trên VieON,Xem sớm nhất và trọn bộ Rap Việt mùa 2 trên siêu ứng dụng giải trí VieON,2021-10-16 10:45:40.666717+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,14,https://i.ytimg.com/vi/0zlERjxCoAY/default.jpg,https://i.ytimg.com/vi/0zlERjxCoAY/mqdefault.jpg,https://i.ytimg.com/vi/0zlERjxCoAY/hqdefault.jpg
PLxKLMN7WdG5D1HtST8PnD6nPKIpkGnnC2,RAP VIỆT - Mùa 2 [ Live Stage ],Xem lại những màn trình diễn cực cháy tại Rap Việt mùa 2,2021-10-15 12:13:44.209614+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,129,https://i.ytimg.com/vi/L9ycs52kWx8/default.jpg,https://i.ytimg.com/vi/L9ycs52kWx8/mqdefault.jpg,https://i.ytimg.com/vi/L9ycs52kWx8/hqdefault.jpg
PLxKLMN7WdG5B7BV8zfGNN8hA-UMjKNYEA,Đang phát sóng Thử Thách Nghiệt Ngã,,2021-08-25 02:35:56.600199+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,6,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5CoD_k_i1Nh0SZn7vVHOuU8,GIẢI TRÍ MÙA DỊCH | Đón xem lúc 21h Thứ 2 - Thứ 6 trên YouTube Vie Channel,"Thời Covid ai ai cũng thèm các món ăn ngon, các cuộc hẹn hò, hay đơn giản là muốn vài tiếng cười để xả stress. Mời các bạn theo dõi series các nội dung giải trí vui vẻ để giải tỏa tinh thần, cùng nhau vượt qua mùa dịch thật tích cực nhé!",2021-08-16 10:16:44.502731+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,67,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5DIa8T9nt0h9iPnpV-_yO7S,Đang phát sóng SÓNG XÔ LẼ PHẢI | Phim gia đình Việt - phát online lần đầu năm 2021,Đón xem lúc 18:00 thứ 5-6-7 hàng tuần từ 12/8,2021-08-10 04:46:57.466312+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,141,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5AhiYKGH1yZU99rhBDwZjcu,GÕ CỬA NHÀ TÁO,,2021-08-04 10:16:37.870313+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,35,https://i.ytimg.com/vi/bg6tA9Qn5oI/default.jpg,https://i.ytimg.com/vi/bg6tA9Qn5oI/mqdefault.jpg,https://i.ytimg.com/vi/bg6tA9Qn5oI/hqdefault.jpg
PLxKLMN7WdG5DaSXZIrwOu_V_5hKK1cvRk,Cypher Call,,2021-08-04 09:19:30.568303+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,51,https://i.ytimg.com/vi/b-nyfdBLXEE/default.jpg,https://i.ytimg.com/vi/b-nyfdBLXEE/mqdefault.jpg,https://i.ytimg.com/vi/b-nyfdBLXEE/hqdefault.jpg
PLxKLMN7WdG5BcBxCHl7yy6pInPRrmRHkT,Live concert RAP VIỆT ALL-STAR 2021 | Đón xem lúc 20h ngày 12 & 19/6 trên YouTube Vie Channel,,2021-06-10 06:48:38.961536+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,82,https://i.ytimg.com/vi/0t_ZJgu1P8s/default.jpg,https://i.ytimg.com/vi/0t_ZJgu1P8s/mqdefault.jpg,https://i.ytimg.com/vi/0t_ZJgu1P8s/hqdefault.jpg
PLxKLMN7WdG5DwAJ-EPwpucowl3JYTAqxp,CÂY TÁO NỞ HOA Ngoại Truyện,Đã xem Cây Táo Nở Hoa thì không thể bỏ qua Chuyện Nhà Táo!!!,2021-04-15 09:55:24.210086+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,66,https://i.ytimg.com/vi/tNw7l-GYzMc/default.jpg,https://i.ytimg.com/vi/tNw7l-GYzMc/mqdefault.jpg,https://i.ytimg.com/vi/tNw7l-GYzMc/hqdefault.jpg
PLxKLMN7WdG5BYRUFu_2Zyatu1caOsxtmf,Show âm nhạc RAP VIỆT - Mùa 2,"Rap Việt mùa 2 phát sóng lúc 20h thứ 7 hàng tuần, từ 16/10 trên siêu ứng dụng giải trí VieON và kênh truyền hình Vie Channel",2021-04-08 10:42:27.787248+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,819,https://i.ytimg.com/vi/pQ6pLiYoKtc/default.jpg,https://i.ytimg.com/vi/pQ6pLiYoKtc/mqdefault.jpg,https://i.ytimg.com/vi/pQ6pLiYoKtc/hqdefault.jpg
PLxKLMN7WdG5DB242Cbq0M2Rxz1L3TuZgc,"Phim 8/3 KHI ĐÀN ÔNG LÀ SỐ 0 | Thái Hòa, Tuấn Trần, Tường Vy...","Khi đàn ông là số 0 đưa khán giả đến với một thế giới đảo ngược, nơi phụ nữ sẽ trở thành phái mạnh trong gia đình lẫn ngoài xã hội, còn đàn ông hoàn toàn thất thế, phải lo tề gia nội trợ, giữ gìn tiết hạnh và phục tùng vô số luật lệ ngược đời.",2021-03-05 04:19:50.118493+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,59,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5CB2QM9Q9XrdfJf6ehzeKIg,Phim Việt CÂY TÁO NỞ HOA | Trọn bộ phim hay,"Phim gia đình Việt với sự tham gia của các diễn viên: Thái Hòa, Hồng Ánh, Trương Thế Vinh, Thúy Ngân, Nhã Phương, Song Luận, Trịnh Thảo, Lan Hương, Hoàng Phi, Minh Trang, B Trần, Đỗ An, Văn Anh...",2021-02-08 06:29:12.938198+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,545,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5CpjStjIrYDDM8WwZc9GDOU,Ca nhạc Tết SÓNG 21 | Đêm Giao Thừa | Xuân Tân Sửu Tết 2021,"Sóng 21 là chương trình ca nhạc, rap, hài kịch và talkshow phát sóng Đêm Giao Thừa 2021, với sự tham gia của hơn 100 nghệ sĩ hot nhất hiện nay: Jack, Hoàng Thùy Linh, Min, Bảo Anh, Miu Lê, Erik, Đức Phúc, Lê Hiếu, Hoàng Dũng, Hiền Hồ, Amee, Phan Mạnh Quỳnh, Quân A.P, Dalab, Sunny Hạ Linh…, các nghệ sĩ: NSND Hồng Vân, NSƯT Hoài Linh, Hứa Minh Đạt, Puka, Huỳnh Lập, Duy Khánh, đặc biệt là sự xuất hiện của các HLV, Giám khảo và thí sinh đến từ Rap Việt – TV show đình đám nhất Việt Nam 2020: JustaTee, Rhymastic, Wowy, Dế Choắt, G.Ducky, 

#Sóng21 #Sóng_21
#VieChannelHTV2 #VieGIẢITRÍ #VieDramas
#2021 #XuânTânSửu #Tết2021",2021-02-04 03:31:17.621439+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,114,https://i.ytimg.com/vi/ActMRsWc8j8/default.jpg,https://i.ytimg.com/vi/ActMRsWc8j8/mqdefault.jpg,https://i.ytimg.com/vi/ActMRsWc8j8/hqdefault.jpg
PLxKLMN7WdG5BeRxnaGy8Bg-nsATssmasD,Phim Việt SỐ ĐỘC ĐẮC,"Phim Tết 2021 hấp dẫn nhất chào đón Xuân Tân Sửu với sự tham gia của: Jun Phạm, Puka, Ngọc Trai, Lan Hương, Hữu Tín, Lê Lộc...
#SốĐộcĐắc #Số_Độc_Đắc #VieChannelHTV2 #VieGIẢITRÍ
#2021 #XuânTânSửu #Tết2021",2021-01-01 07:50:58.069327+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,84,https://i.ytimg.com/vi/nYGMPMMwQ3I/default.jpg,https://i.ytimg.com/vi/nYGMPMMwQ3I/mqdefault.jpg,https://i.ytimg.com/vi/nYGMPMMwQ3I/hqdefault.jpg
PLxKLMN7WdG5CH5eV_dJbcOtNPXDse8nZr,Phim Việt BẢN NĂNG YÊU,"Xoay quanh tình yêu mãnh liệt của Ngọc Diệp - Bình Minh - Hà Trí Quang với kịch bản hấp dẫn, nhiều nút thắt mở bất ngờ

#BảnNăngYêu #Bản_Năng_Yêu
#VieChannelHTV2 #VieGIẢITRÍ
#2021 #XuânTânSửu #Tết2021",2020-12-08 02:17:36.438630+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,87,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg,https://i.ytimg.com/img/no_thumbnail.jpg
PLxKLMN7WdG5A1s2XAZSthwTiwpQpC0Cpv,Mai Vàng 2020,,2020-11-16 10:30:18.678370+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,9,https://i.ytimg.com/vi/xZR62rSt6YA/default.jpg,https://i.ytimg.com/vi/xZR62rSt6YA/mqdefault.jpg,https://i.ytimg.com/vi/xZR62rSt6YA/hqdefault.jpg
PLxKLMN7WdG5CJzon9igLj2Zf8LuvNHeTj,SIÊU TRÍ TUỆ VIỆT NAM - MÙA 2 | Show trí tuệ được yêu thích nhất 2020,"Show giải trí trí tuệ đầu tiên tại Việt Nam với sự tham gia của Trấn Thành, Tóc Tiên, Lại Văn Sâm, Trần Thành Nam...

#SiêuTríTuệ #Siêu_Trí_Tuệ
#VieChannelHTV2 #VieGIẢITRÍ
#2021 #XuânTânSửu #Tết2021",2020-11-13 15:56:33.928615+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,348,https://i.ytimg.com/vi/rduDXvi99ig/default.jpg,https://i.ytimg.com/vi/rduDXvi99ig/mqdefault.jpg,https://i.ytimg.com/vi/rduDXvi99ig/hqdefault.jpg
PLxKLMN7WdG5BsE4N3xyDRXAYfPgqbuY85,Bestcut GNGT2,,2020-10-27 10:01:15.960240+00:00,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel ,240,https://i.ytimg.com/vi/nnwMlN6qFoo/default.jpg,https://i.ytimg.com/vi/nnwMlN6qFoo/mqdefault.jpg,https://i.ytimg.com/vi/nnwMlN6qFoo/hqdefault.jpg
